1693	PYTHON TASK AVAILABLE	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-3-2018	3-25-2018	1	1	9	4
1694	PREZI HELP NEEDED	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-1-2018	4-27-2018	1	2	2	1
1695	EXPERT HELP NEEDED IN PHOTO-EDITING	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	5-13-2018	9-8-2017	1	4	4	4
1696	EXPERT HELP NEEDED IN PROGRAMMING	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-20-2017	6-4-2017	1	3	9	3
1697	NEED EXPERT IN  PAINTING	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-18-2018	10-15-2018	1	2	9	2
1698	FINANCIAL ANALYSIS TUTOROIALS REQUIRED	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	9-9-2018	1-4-2018	1	1	15	1
1699	SUMMARIZATION TASK NEEDED FOR DEPARTMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-20-2018	12-21-2017	1	1	2	3
1700	CORPORTATE STRATEGY PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	7-29-2018	7-2-2018	1	2	4	1
1701	PRODUCT DEVELOPMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	4-24-2018	6-19-2017	1	1	13	4
1702	ASSISTANCE REQUIRED WITH JAVA	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	4-27-2018	5-7-2017	1	2	14	4
1703	WHATSAPP PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-28-2018	5-16-2018	1	4	10	2
1704	CORPORTATE STRATEGY PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-6-2018	8-29-2018	1	2	3	1
1705	VBA TASK NEEDED FOR DEPARTMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	4-30-2018	4-11-2018	1	2	1	3
1706	MARKETING PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	11-13-2018	2-13-2018	1	2	11	1
1707	POWERPOINT TUTOROIALS REQUIRED	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	11-1-2018	6-5-2017	1	1	6	3
1708	WHATSAPP PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-1-2017	7-12-2017	1	3	2	1
1709	MARKETING PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	11-14-2018	10-27-2018	1	3	9	2
1710	WHATSAPP PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	8-16-2017	6-18-2017	1	1	2	2
1711	ADVERTISING PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	10-29-2018	9-17-2018	1	2	15	2
1712	LARGE PROJECT : NEED HELP WITH PREZI	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	5-16-2018	6-14-2017	1	3	12	3
1713	HELP WITH C#	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	4-24-2018	8-3-2017	1	1	8	2
1714	ASSISTANCE REQUIRED WITH PROGRAMMING	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-24-2017	11-8-2017	1	3	8	3
1715	ASSISTANCE REQUIRED WITH FINANCIAL ANALYSIS	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	8-24-2018	12-3-2017	1	1	15	3
1716	C# HELP NEEDED	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-27-2018	9-5-2018	1	1	2	2
1717	HELP WITH PAINTING	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-22-2018	12-14-2017	1	1	9	4
1718	EXPERT HELP NEEDED IN VBA	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	2-12-2018	1-28-2017	1	2	8	3
1719	VBA TASK AVAILABLE	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	7-24-2018	4-23-2018	1	3	1	2
1720	PROOF READING TASK AVAILABLE	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	9-9-2018	5-3-2017	1	2	8	1
1721	LARGE PROJECT : NEED HELP WITH PAINTING	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-12-2018	10-12-2018	1	4	1	3
1722	ASSISTANCE REQUIRED WITH PHOTO-EDITING	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	7-1-2018	5-3-2018	1	1	12	3
1723	CORPORTATE STRATEGY PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	3-29-2018	2-6-2018	1	3	6	4
1724	CORPORTATE STRATEGY PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	9-18-2017	4-26-2017	1	3	9	1
1725	PHOTOGRAPHY TUTOROIALS REQUIRED	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	9-14-2018	4-20-2018	1	4	2	1
1726	ASSISTANCE REQUIRED WITH JAVA	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	10-12-2018	5-8-2018	1	1	4	1
1727	PRODUCT DEVELOPMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	2-2-2017	1-19-2017	1	1	12	3
1728	LARGE PROJECT : NEED HELP WITH FINANCIAL ANALYSIS	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	10-8-2018	2-1-2018	1	3	9	3
1729	CORPORTATE STRATEGY PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-24-2018	4-26-2018	1	4	2	1
1730	 URGENT HELP IN  ALGORITHMS	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	11-9-2018	10-9-2018	1	3	9	4
1731	HELP WITH R	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	5-4-2018	11-21-2017	1	4	10	4
1732	INSTAGRAM PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	7-24-2017	6-19-2017	1	2	12	2
1733	 URGENT HELP IN  EXCEL	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	11-16-2018	10-27-2018	1	3	8	2
1734	GUIDANCE NEEDED WITH POWERPOINT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	3-24-2018	3-8-2017	1	1	13	2
1735	 URGENT HELP IN  PHOTOSHOP	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	5-12-2018	2-7-2018	1	1	5	2
1736	ADVERTISING PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	1-31-2018	12-20-2017	1	1	9	4
1737	OCULUS PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	5-17-2018	1-23-2017	1	3	10	2
1738	ASSISTANCE REQUIRED WITH POWERPOINT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-15-2018	12-8-2018	1	3	7	2
1739	MARKETING PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	10-30-2018	3-19-2018	1	1	15	3
1740	EXPERT HELP NEEDED IN PROGRAMMING	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-19-2018	2-27-2018	1	1	2	2
1741	EXPERT HELP NEEDED IN POWERPOINT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-2-2018	8-24-2017	1	3	7	2
1742	GUIDANCE NEEDED WITH PREZI	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	7-1-2018	11-9-2017	1	1	1	1
1743	GUIDANCE NEEDED WITH FINANCIAL ANALYSIS	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-23-2018	4-12-2017	1	3	14	2
1744	CORPORTATE STRATEGY PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	1-27-2018	9-26-2017	1	2	1	4
1745	PYTHON TASK NEEDED FOR DEPARTMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-29-2018	4-5-2018	1	2	3	1
1746	HELP WITH C#	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	5-18-2018	8-24-2017	1	1	8	2
1747	INSTAGRAM PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	10-27-2018	2-7-2017	1	4	4	1
1748	LARGE PROJECT : NEED HELP WITH PHOTOGRAPHY	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-29-2017	3-17-2017	1	3	11	2
1749	PRODUCT DEVELOPMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	3-21-2017	1-6-2017	1	4	13	2
1750	WHATSAPP PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	5-18-2018	3-26-2018	1	3	2	1
1751	HELP WITH ALGORITHMS	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	5-1-2018	12-7-2017	1	2	14	1
1752	LARGE PROJECT : NEED HELP WITH PHOTOGRAPHY	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	7-23-2018	3-15-2017	1	1	1	3
1753	OCULUS PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	10-13-2018	9-28-2018	1	1	12	1
1754	WHATSAPP PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-15-2018	3-26-2017	1	4	9	2
1755	POWERPOINT TASK NEEDED FOR DEPARTMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	9-8-2018	3-24-2017	1	3	7	2
1756	INSTAGRAM PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	6-19-2017	3-20-2017	1	1	12	3
1757	MARKETING PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	3-8-2018	2-8-2018	1	3	1	1
1758	 URGENT HELP IN  SUMMARIZATION	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	9-23-2018	5-25-2018	1	2	5	1
1759	CORPORTATE STRATEGY PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	11-7-2018	3-6-2017	1	1	12	2
1760	PRODUCT DEVELOPMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	7-27-2018	1-17-2018	1	4	8	4
1761	ASSISTANCE REQUIRED WITH PYTHON	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	4-2-2018	1-30-2018	1	4	13	1
1762	SQL TUTOROIALS REQUIRED	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	9-28-2018	8-18-2018	1	4	14	4
1763	POWERPOINT TASK NEEDED FOR DEPARTMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-4-2017	3-30-2017	1	2	5	2
1764	PRODUCT DEVELOPMENT PROJECT	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	10-8-2018	4-8-2018	1	2	6	3
1765	POWERPOINT TUTOROIALS REQUIRED	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	12-11-2018	5-3-2017	1	2	7	1
1766	HELP WITH ALGORITHMS	"Lorem ipsum dolor sit amet, melius assueverit accommodare ius at, utinam euismod his ex, causae inermis probatus mel an. Eu graece suscipit duo, dicit accusam ut sea. Electram sadipscing ei vel, pro nusquam scaevola in. Has amet regione nominati in, te esse maiorum fierent cum. Graecis elaboraret scripserit mel cu."	10-29-2017	8-3-2017	1	3	10	3
